# th1, dth1, tau1_cmd, tau1, th2, dth2, tau2_cmd, tau2
6.860351562500000000e-02,0.000000000000000000e+00,5.748748481273651123e-01,7.598209381103515625e-02,8.506774902343750000e-03,-1.525878999382257462e-02,5.787754001095890999e+00,5.888755321502685547e+00
6.860351562500000000e-02,0.000000000000000000e+00,-5.048752427101135254e-01,6.170470714569091797e-01,8.422851562500000000e-03,0.000000000000000000e+00,4.965496003627777100e+00,5.242440223693847656e+00
6.773567199707031250e-02,-1.525878999382257462e-02,-1.705360471270978451e+00,3.412325382232666016e-01,8.323669433593750000e-03,-1.525878999382257462e-02,3.698253573849797249e+00,3.943769931793212891e+00
6.175422668457031250e-02,-6.103516221046447754e-01,-1.553535461425781250e+00,1.787875652313232422e+00,7.682800292968750000e-03,-7.629395276308059692e-02,2.570724382996559143e+00,2.960482120513916016e+00
5.530548095703125000e-02,-6.103521585464477539e-02,-3.329467833042144775e+00,3.561254739761352539e+00,6.647109985351562500e-03,-1.068115308880805969e-01,1.259899035096168518e+00,2.070101737976074219e+00
4.849815368652343750e-02,-5.950928330421447754e-01,-3.285980284214019775e+00,3.027537107467651367e+00,5.239486694335937500e-03,-1.525880303233861923e-02,-1.336098629981279373e-01,4.607813954353332520e-01
4.225540161132812500e-02,-1.220703721046447754e-01,-4.197311460971832275e+00,4.250180721282958984e+00,3.158569335937500000e-03,-1.678466945886611938e-01,-9.978295266628265381e-01,-2.031918764114379883e-01
3.723526000976562500e-02,-2.746582627296447754e-01,-5.359268248081207275e+00,5.126723766326904297e+00,1.094818115234375000e-03,-1.220703274011611938e-01,-1.639652341604232788e+00,-1.015516161918640137e+00
3.235435485839843750e-02,-3.356934189796447754e-01,-4.658126889728009701e+00,4.623216152191162109e+00,-2.185821533203125000e-03,-2.593994438648223877e-01,-2.228450834751129150e+00,-1.806055426597595215e+00
2.760124206542968750e-02,-3.356934189796447754e-01,-5.037879943847656250e+00,5.072914123535156250e+00,-6.547927856445312500e-03,-2.593994438648223877e-01,-2.778434813022613525e+00,-2.352187395095825195e+00
1.964187622070312500e-02,-4.882813096046447754e-01,-3.816795289516448975e+00,2.907507658004760742e+00,-1.155471801757812500e-02,-3.662109673023223877e-01,-2.666473448276519775e+00,-2.442317247390747070e+00
1.329612731933593750e-02,-4.577637314796447754e-01,-2.617072969675064087e+00,2.246664762496948242e+00,-1.725769042968750000e-02,-3.662109673023223877e-01,-1.982593595981597900e+00,-1.976250529289245605e+00
7.133483886718750000e-03,-3.814697861671447754e-01,-1.139449954032897949e+00,2.597956895828247070e+00,-2.298355102539062500e-02,-3.204346001148223877e-01,-1.480579435825347900e+00,-1.411771178245544434e+00
3.395080566406250000e-04,-2.441406846046447754e-01,-3.820418119430541992e-01,2.543881833553314209e-01,-2.954292297363281250e-02,-3.356933891773223877e-01,-3.118514437228441238e-01,-5.685076713562011719e-01
-3.189086914062500000e-03,-1.831055283546447754e-01,-1.815795302391052246e-01,-2.307525873184204102e-01,-3.410148620605468750e-02,-3.814697563648223877e-01,4.948616623878479004e-01,1.479197591543197632e-01
-5.167007446289062500e-03,-1.678467392921447754e-01,1.893997937440872192e-01,-1.181396245956420898e+00,-3.950881958007812500e-02,-3.204346001148223877e-01,1.802253812551498413e+00,1.139532208442687988e+00
-1.030540466308593750e-02,-3.509522080421447754e-01,6.868362873792648315e-01,-5.121566057205200195e-01,-4.431915283203125000e-02,-3.204346001148223877e-01,3.121566861867904663e+00,2.551345586776733398e+00
-1.294136047363281250e-02,-1.068115830421447754e-01,2.059936821460723877e-01,1.238892078399658203e-01,-4.847145080566406250e-02,-2.441406548023223877e-01,4.052257627248764038e+00,3.616949558258056641e+00
-1.467514038085937500e-02,-1.831054836511611938e-01,-2.117158472537994385e-02,4.990595579147338867e-02,-5.107307434082031250e-02,-1.220703423023223877e-01,4.605293363332748413e+00,4.412738800048828125e+00
-1.535224914550781250e-02,0.000000000000000000e+00,-4.112243950366973877e-01,1.120217204093933105e+00,-5.272674560546875000e-02,-4.577639698982238770e-02,5.006790250539779663e+00,5.002631187438964844e+00
